text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
chào bạn bạn giúp mình chuyển thiết bị trong phòng giặt được không,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
tôi cần đổi đèn tuýp số 3,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
bật bóng làm việc thứ 4 ở mức 1 được không,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
đặt đèn tranh 4 mức 1 ở phòng ngủ 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
đặt cho mình điều hòa thứ 3 ở cổng chính 5 5 mức độ 4 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
đặt huỳnh quang 1 cầu thang cấp 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
bật hộ mành đôi thứ 4 mức 2,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
chỉnh giúp anh cái nút ấn ở mức 4 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
bật thiết bị van tưới trong phòng giặt 3 ở mức độ 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý ảo đổi đèn tranh lên mức 2 tại phòng thí nghiệm,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
thay đổi bóng tuýp thứ 4 mức 3 ở bếp 5,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
nice giúp mình đặt thiết bị là đèn ốp tường thứ 4 ở nhà để xe 3 nhá,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
cảnh cài đặt ở mức 5,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
chuyển cho mình đèn hắt ở văn phòng 3 mức độ 4 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
em điều chỉnh đèn giúp anh được không nhỉ,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
cài đặt bóng làm việc 2 3 phòng khách 1 cấp 1,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
bật bóng downlight 2 lên bạn ơi,smart.home.set.level,True,smart.home.increase.level,True,smart.home.device.onoff
chuyển giúp anh cái bóng trang trí thứ 1 ở mức 4 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
đèn downlight hành lang 3 ở mức 3,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
trợ lý béo đặt cho tao đèn thờ ở phòng lễ tân 5 ở mức 3,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý à ở hội trường 5 có cái đèn sắc màu ý bật hộ lên nhé,smart.home.set.level,True,smart.home.device.onoff,0,smart.home.set.level
chuyển đèn sưởi thứ 1 mức 1,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
bật hộ bóng hắt 2 mức 5,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
trợ lý béo đổi cho tao đèn cổng thứ 4 ở garage ở mức 4,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
thay bóng trụ cổng mức 4,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
trợ lý kiểm tra cho mình bóng led 1 trong đầu hè 1 chuyển không nhé nếu có bật cho mình cấp độ 4 nhé,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
chào bạn bạn giúp mình chuyển thiết bị trong phòng giám đốc được không,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
trợ lý béo thay cho tao đèn màu ở phòng sách 4 ở mức 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
hãy thay đổi nút nhấn 3 ở mức 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
thay đổi bóng huỳnh quang phòng dành cho nữ cấp 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
mình muốn điều chỉnh bóng làm việc 4 ở mức 2,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
mành đôi thứ 1 phòng con nhỏ 5 ở mức 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
chỉnh ốp tường 1 ở mức 1 được không,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
điều chỉnh hộ tớ cái đèn hắt 4 ở phòng dành cho nam 1 ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
nice giúp mình đặt thiết bị là bóng làm việc thứ 3 ở cổng chính 5 nhá,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
trợ lý à ở sân vườn 4 có cái đèn bếp ý bật hộ lên nhé,smart.home.set.level,True,smart.home.device.onoff,True,smart.home.device.onoff
nice giúp mình đặt thiết bị là nút ấn ở phòng ngủ ông bà nhá,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
thay đổi bóng downlight thứ 4 phòng em nhỏ 1 cấp 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
chuyển hắt tường 4 phòng ngủ 1 mức 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
tôi cần chuyển màn cửa đơn thứ 1 số 3,smart.home.set.level,True,smart.home.decrease.percentage,0,smart.home.set.level
đèn học thứ 2 văn phòng ở mức 2,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
thay đổi đèn sân thứ 4 hè hộ tôi nhé,smart.home.set.level,True,smart.home.decrease.percentage,0,smart.home.set.level
đèn sân chỉnh ở mức 1,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
điều chỉnh màn cửa đơn hội trường 4 hộ tôi nhé,smart.home.set.level,True,smart.home.decrease.percentage,0,smart.home.set.level
đèn thờ thứ 2 phòng chính 4 mức 5,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
đổi đèn cổng garage 3 lên mức 3,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
mình muốn chuyển công tắc 1 ở phòng làm việc 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
thay bóng vách 2 lên bạn ơi,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
quạt trần 4 xố 2,smart.home.set.level,True,,0,smart.home.set.level
bật đèn sân 2 phòng ngủ ông bà 1 số 1,smart.home.set.level,True,smart.home.device.onoff,True,smart.home.device.onoff
em thay đèn giúp anh được không nhỉ,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
điều chỉnh đèn led 3 mức 4 ở phòng ngủ con trai 3,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
thay đổi thiết bị đèn vách thứ 1 trong phòng tắm xông hơi 2 ở mức độ 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý kiểm tra cho mình đèn ngủ trong phòng họp cài đặt không nhé nếu có bật cho mình cấp độ 1 nhé,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
đèn huỳnh quang xố 2,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
chuyển đèn tuýp 3 phòng lễ tân 5 cấp 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý kiểm tra cho mình nút nhấn 4 trong vườn sau 5 đổi không nhé nếu có bật cho mình cấp độ 5 nhé,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
chào bạn bạn giúp mình chuyển thiết bị trong phòng khách 3 được không,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
thay đổi hộ tớ cái đèn ốp trần 1 1 ở phòng là 1 ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
đèn sân garage mức 5,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
rèm thứ 2 phòng ngủ ông bà mức 3,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
đèn thứ 4 chuyển ở mức 3,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
trợ lý ảo thay đổi kiểng 2 lên mức 3 tại ban công,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
đặt giúp anh cái bóng sợi đốt thứ 4 ở mức 1 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
thay đổi mành cuốn 3 phòng nghiên cứu 1 xố 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
điều chỉnh hộ tớ cái bóng học 5 ở phòng đợi ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
đặt cho mình quạt thông gió trong hè bạn ơi,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
đổi bóng vách 5 phòng con 5 cấp 1,smart.home.set.level,True,smart.home.set.color,0,smart.home.set.level
thay đèn ngủ thứ 2 phòng nữ lên mức 2,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
chỉnh bóng ngủ thứ 4 phòng trẻ con 5 hộ tôi nhé,smart.home.set.level,True,smart.home.decrease.percentage,0,smart.home.set.level
bật điện lên bạn ơi,smart.home.set.level,True,smart.home.increase.level,True,smart.home.device.onoff
thay đổi cho mình bóng ốp trần 1 ở sảnh 3 5 mức độ 4 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
thay thiết bị công tắc trong phòng ngủ con trai ở mức độ 3,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
chỉnh quạt phòng con nhỏ 3 lên mức 4,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
chuyển đèn ốp tường 4 sân sau 5 cấp 5,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
trợ lý kiểm tra cho mình bóng sợi đốt 3 trong phòng đợi 5 chuyển không nhé nếu có bật cho mình cấp độ 5 nhé,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
mình muốn điều chỉnh rgb ở mức 5,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
em thay đổi đèn giúp anh được không nhỉ,smart.home.set.level,True,smart.home.set.color,0,smart.home.set.level
em chuyển đèn giúp anh được không nhỉ,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
thay bóng rọi 4 phòng chánh 3 số 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý à ở phòng họp gia đình có cái bóng trụ cổng ý cài đặt hộ lên nhé,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
tôi muốn đổi bóng treo tường 3 ở hè sau 2,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
thay hộ mình đèn sưởi thứ 4 ở mức 1 nhé,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
tôi muốn chuyển bóng treo tường ở vườn sau 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
trợ lý ảo điều chỉnh huỳnh quang thứ 4 lên mức 2 tại vườn 1,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
tôi cần chuyển âm thanh đa vùng thứ 3 số 2,smart.home.set.level,True,smart.home.decrease.percentage,0,smart.home.set.level
mình muốn cài đặt bòng hắt trần 4 ở mức 4,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
trợ lý ảo thay đổi đèn flash thứ 4 lên mức 2 tại phòng chính 5,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
mình muốn điều chỉnh led 1 ở công ty,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
đặt giúp anh cái đèn thờ ở mức 1 với,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
chào bạn bạn giúp mình đặt thiết bị trong phòng giặt 3 được không,smart.home.set.level,True,smart.home.check.status,0,smart.home.set.level
trợ lý ảo thay bóng thờ thứ 3 lên mức 5 tại phòng giặt ủi 2,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
thay đổi giúp mình bóng tuýp thứ 3 ở phòng thay đồ nhá,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
tôi muốn đặt đèn rủ 1 ở phòng sinh hoạt chung,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
điều chỉnh rèm cửa 1 mức 1 ở gara 5,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
hãy đặt bình nóng lạnh 2 ở mức 3,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
hãy bật bóng rủ ở mức 3,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
chỉnh bòng hắt trần nhà tắm 4 cấp 5,smart.home.set.level,True,smart.home.device.onoff,0,smart.home.set.level
thay bóng âm trần 2 vườn sau mức 4,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
chỉnh hộ điện mức 1,smart.home.set.level,True,smart.home.decrease.level,0,smart.home.set.level
điều chỉnh đèn cảnh thứ 1 phòng 5 xố 3,smart.home.set.level,True,smart.home.device.onoff,0,smart.home.set.level
cài đặt đèn rủ phòng khách 3 lên mức 2,smart.home.set.level,True,smart.home.increase.level,0,smart.home.set.level
bật hộ mình bóng thờ ở mức 4 nhé,smart.home.set.level,True,smart.home.set.percentage,0,smart.home.set.level
led xố 4,smart.home.set.level,True,,0,smart.home.set.level
thay đổi thiết bị đèn màu sắc 4 trong phòng họp ở mức độ 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
