text,filter_text,intent,is_diff,relabel_intent,tag
tăng lên đèn chùm 4 phòng dành cho nữ 5 thêm 22 phần trăm,tăng lên thêm phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng thêm hết nút nhấn lên 79 phần trăm,tăng thêm hết lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
tăng đèn màu phòng vệ sinh 5 đến 66 phần trăm,tăng đến phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp mình tăng đèn ốp tường 1 lên 12 phần trăm nhé,giúp mình tăng lên phần trăm nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
mình muốn tăng mức độ của nút ấn 2,mình muốn tăng mức độ của,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O O O B-devicedevice I-devicedevice I-devicedevice
bạn tăng bóng led 1 ở phòng họp gia đình lên 9 phần trăm giúp mình nhé,bạn tăng ở lên phần trăm giúp mình nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
em tăng giúp anh đèn treo tường 4 nhé,em tăng giúp anh nhé,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
giúp mình tăng bóng hắt tường phòng trẻ con 3 lên 98 phần trăm,giúp mình tăng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mình muốn tăng quạt lên 21 phần trăm,mình muốn tăng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đèn trần thứ 2 lên 22 phần trăm giúp mình,tăng lên phần trăm giúp mình,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
tăng độ sáng bóng vườn thêm 7 phần trăm,tăng độ sáng thêm phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đến ánh sáng bóng rủ 1 lên mức 91 phần trăm,tăng đến ánh sáng lên mức phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
tăng huỳnh quang thứ 3 3 phần trăm tại khách 5 phòng 5,tăng phần trăm tại phòng,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber
làm ơn tăng tvs 3 lên 52 phần trăm giúp tôi,làm ơn tăng lên phần trăm giúp tôi,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
giúp mình tăng đèn học thứ 2 lên 25 phần trăm nhé,giúp mình tăng lên phần trăm nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
bạn có thể tăng giúp mình độ sáng bóng đứng 3 lên được không,bạn có thể tăng giúp mình độ sáng lên được không,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O O O
giúp mình tăng bóng để bàn lên 4 phần trăm ở phòng ngủ con trai 7 nhé,giúp mình tăng lên phần trăm ở nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom I-roomroom B-floornumberfloornumber O
tăng bóng vách phòng ông bà 1 đến 50 phần trăm,tăng đến phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp mình tăng tivi 1 lên 15 phần trăm ở phòng trẻ con 4 phòng 3 nhé,giúp mình tăng lên phần trăm ở phòng nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber O
bật bóng âm trần 3 đi trợ lý,bật đi trợ lý,smart.home.increase.percentage,True,smart.home.device.onoff,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
bạn có thể giúp mình tăng mức độ của kiểng bên ban công lên 23 phần trăm được không,bạn có thể giúp mình tăng mức độ của bên lên phần trăm được không,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O O O O O O O B-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
thay đổi đèn nhiều màu thứ 4 nhé,thay đổi nhé,smart.home.increase.percentage,True,smart.home.device.onoff,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
led phòng nghỉ ngơi 2 tăng đến lên 51 phần trăm,tăng đến lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
ơi bạn bóng hắt tăng lên 30 phần trăm ná,ơi bạn tăng lên phần trăm ná,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
hãy tăng độ sáng phòng bố mẹ lên 73 phần trăm,hãy tăng độ sáng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-commandcommand O O B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
tăng độ sáng quạt thứ 2 thêm 27 phần trăm,tăng độ sáng thêm phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
bạn tăng đèn thả 3 ở phòng thực hành 1 lên 19 phần trăm giúp mình nhé,bạn tăng ở lên phần trăm giúp mình nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
tăng đèn led 3 12 phần trăm,tăng phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
cửa cuốn thêm 23 phần trăm,thêm phần trăm,smart.home.increase.percentage,True,smart.home.device.onoff,B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giúp tôi tăng rèm cửa thứ 3 phòng xông hơi 4 thêm 6 phần trăm nữa,giúp tôi tăng thêm phần trăm nữa,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
trợ lý béo tăng bóng led 4 lên 6 phần trăm ở phòng tắm 2 phòng 6,trợ lý béo tăng lên phần trăm ở phòng,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber
bạn có thể tăng giúp mình đèn hắt tường thứ 2 lên mức 12 phần trăm được không,bạn có thể tăng giúp mình lên mức phần trăm được không,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
tăng độ sáng rèm ngang 3 thêm 22 phần trăm,tăng độ sáng thêm phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đèn 4 lên 14 phần trăm giúp mình,tăng lên phần trăm giúp mình,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
tăng lên mành đôi 3 lên 89 phần trăm nhé,tăng lên lên phần trăm nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
mình muốn tăng bóng huỳnh quang 1 lên 24 phần trăm,mình muốn tăng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
mình muốn tăng đèn huỳnh quang lên 6 phần trăm,mình muốn tăng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
tăng đến đèn vách lên 64 phần trăm nhé,tăng đến lên phần trăm nhé,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
em tăng giúp anh quạt treo tường 2 nhé,em tăng giúp anh nhé,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
giúp mình tăng lên bóng vách 2 khách 3 lên 55 phần trăm,giúp mình tăng lên lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
tăng bóng sân 2 5 phần trăm tại phòng đợi 6,tăng phần trăm tại,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber
mình cần tăng thiết bị bóng hắt tường lên 23 phần trăm với,mình cần tăng thiết bị lên phần trăm với,smart.home.increase.percentage,0,smart.home.increase.percentage,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
tăng thêm hết đèn flash thứ 2 lên 100 phần trăm,tăng thêm hết lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bạn có thể tăng giúp mình độ sáng đèn tròn thứ 3 lên được không,bạn có thể tăng giúp mình độ sáng lên được không,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
em tăng giúp anh cửa cuốn thứ 3 nhé,em tăng giúp anh nhé,smart.home.increase.percentage,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tăng đèn thờ 4 lên 22 phần trăm ở phòng ăn trưa phòng 10,tăng lên phần trăm ở phòng,smart.home.increase.percentage,0,smart.home.increase.percentage,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber
nút nhấn 2 phòng nghiên cứu 1 tăng lên 50 phần trăm,tăng lên phần trăm,smart.home.increase.percentage,0,smart.home.increase.percentage,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
