text,tag,intent
giá vé máy bay giá rẻ nhất hiện có cho chuyến bay từ đà lạt đến đà nẵng đến vào ngày 4 tháng 7,O O O O O B-cost_relative I-cost_relative O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_date.day_number I-arrive_date.day_number B-arrive_date.month_name I-arrive_date.month_name,airfare
bạn có thể cho tôi biết các chuyến bay từ đà nẵng đến đà lạt được không,O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O,flight
tôi cần thông tin của các chuyến bay vào thứ bảy từ pleiku đến cà mau,O O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ đà nẵng đến sài gòn và sau đó đến paris,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-toloc.city_name,flight
chuyến bay sớm nhất mà bạn có để rời hà nội đi đến thành phố vinh,O O B-flight_mod I-flight_mod O O O O O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
chuyến bay nào rẻ nhất từ huế đến hạ long,O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
có các loại phương tiện giao thông đường bộ nào sau khi tôi hạ cánh xuống đà lạt,O O O O O O O O O O O O O O O O B-city_name I-city_name,ground_service
cho tôi biết các chuyến bay đi từ cần thơ đến hà nội vào các buổi sáng thứ năm,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
tìm một chuyến bay của jetstar từ thành phố vinh đến thành phố hồ chí minh,O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
bạn có chuyến bay nào từ toronto đến hà nội và dừng chân ở vancouver không,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O,flight
ff có nghĩa là gì,B-airline_code O O O O,abbreviation
hiển thị tất cả các chuyến bay không ngừng từ hà nội đến thành phố hồ chí minh,O O O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
loại phương tiện giao thông đường bộ nào có thể sử dụng ở huế,O O O O O O O O O O O O O B-city_name,ground_service
tôi muốn đi từ hạ long đến buôn ma thuột,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
sắp xếp một chuyến bay khứ hồi từ hà nội đến buôn ma thuột,O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
xin liệt kê các chuyến bay trong ngày thứ ba từ hạ long đến điện biên phủ,O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
cho tôi biết tất cả các chuyến bay từ hạ long đến thành phố hồ chí minh,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
giá vé rẻ nhất tôi có thể đặt được cho một chuyến bay từ đà lạt đến huế là bao nhiêu,O O B-cost_relative I-cost_relative O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,airfare
chuyến bay muộn nhất từ rạch giá đến huế,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
côn đảo đến thành phố vinh của jetstar,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-airline_name,flight
bạn có thể cho tôi biết tất cả các chuyến bay từ cần thơ đến hải phòng được không,O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O,flight
những thành phố nào có các chuyến bay của hãng hàng không jetstar pacific,O O O O O O O O O B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name,city
thành phố hồ chí minh đến thành phố vinh,B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
các chuyến bay từ pleiku đến đồng hới,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
có những chuyến bay nào còn chỗ khởi hành vào buổi chiều thứ sáu từ hà nội đến rome lazio,O O O O O O O O O O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name,flight
cho tôi biết thông tin về các chuyến bay từ huế đến rạch giá rời khỏi huế trong khoảng từ 5 rưỡi đến 7 giờ tối,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time,flight
có những loại phương tiện giao thông đường bộ nào ở đà lạt,O O O O O O O O O O O B-city_name I-city_name,ground_service
tôi đang cần thông tin chuyến bay từ hà nội đến huế vào thứ tư,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
bạn có thể liệt kê tất cả các chuyến bay khởi hành từ hà nội và hạ cánh ở california với một điểm dừng ở tokyo không,O O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O O B-toloc.city_name O O O O O B-stoploc.city_name O,flight
tất cả các chuyến bay từ huế đến buôn ma thuột khởi hành sau 6 giờ chiều và trước 7 giờ 15 phút tối,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time,flight
liệt kê các chuyến bay từ hải phòng đến đà nẵng vào thứ tư,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
khoảng cách giữa sân bay buôn ma thuột và trung tâm thành phố buôn ma thuột là bao nhiêu,O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O,distance
cho tôi biết các chuyến bay từ liên khương đến bất kỳ sân bay nào khác,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O O O O O,flight
tìm một chuyến bay từ hà nội đến amsterdam dừng lại ở bangkok có phục vụ bữa tối và tôi muốn tìm hãng hàng không cho chuyến bay này,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name O O O B-meal_description I-meal_description O O O O O O O O O O O,flight
liệt kê tất cả các chuyến bay từ washington dc đến tampa florida,O O O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name,flight
bạn có thể cho tôi biết giá vé một chiều rẻ nhất từ hà nội đến thành phố hồ chí minh được không,O O O O O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O,airfare
có những hãng hàng không nào,O O O O O O,airline
tôi muốn một chuyến bay giữa huế và thành phố hồ chí minh khởi hành từ huế vào buổi chiều và hạ cánh vào lúc 5 giờ chiều và nó phải là một chuyến bay không dừng,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O B-fromloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day O O O O O B-arrive_time.time I-arrive_time.time I-arrive_time.time O O O O O O O B-flight_stop I-flight_stop,flight
có hãng hàng không nào quảng cáo rằng nó có nhiều chuyến bay hơn bất kỳ hãng hàng không nào khác không,O O O O O O O O O O O O O B-mod O O O O O O O O,airline
thành phố hồ chí minh đến huế,B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
giá vé thấp nhất từ huế đến hạ long là bao nhiêu,O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O,airfare
tất cả các chuyến bay từ hà nội đến washington dc vào ngày mười một tháng mười hai,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name I-depart_date.month_name,flight
chuyến bay từ pleiku đến côn đảo,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi muốn xem các chuyến bay từ đà nẵng đến thành phố vinh,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
tôi muốn một chuyến bay của vna từ hà nội đến huế,O O O O O O B-airline_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
bạn có thể liệt kê các chuyến bay từ hà nội đến chiang mai với giá vé một chiều thấp nhất khởi hành vào thứ bảy không,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O O O B-depart_date.day_name I-depart_date.day_name O,flight
cho tôi biết các chuyến bay đến đà nẵng từ hạ long tuy hoà và buôn ma thuột,O O O O O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name B-fromloc.city_name I-fromloc.city_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name,flight
tất cả các chuyến bay rời washington dc đến thành phố hồ chí minh và là chuyến bay hạng nhất,O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O B-class_type I-class_type,flight
tôi cần một chuyến bay từ đà nẵng đến đồng hới,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
các dịch vụ giao thông đường bộ ở thành phố vinh,O O O O O O O O B-city_name I-city_name I-city_name,ground_service
mã giá vé qo nghĩa là gì,O O O B-fare_basis_code O O O,abbreviation
giao thông đường bộ ở sài gòn,O O O O O B-city_name I-city_name,ground_service
cho tôi chuyến bay muộn nhất đến sân bay liên khương,O O O O B-flight_mod I-flight_mod O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name I-toloc.airport_name,flight
những hãng hàng không nào có chuyến bay giữa cam ranh và hạ long,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airline
chuyến bay cuối cùng của jetstar từ hà nội đến washington dc vào ngày hai mươi mốt tháng bảy,O O B-flight_mod I-flight_mod O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
hiển thị các chuyến bay từ hà nội đến huế vào sáng thứ tư,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết tất cả các chuyến bay từ pleiku đến hà nội vào thứ hai có phục vụ bữa ăn và đến trước giữa trưa,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name O O O B-meal I-meal O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,flight
liệt kê tất cả các chuyến bay hàng ngày từ hà nội đến cần thơ và từ cần thơ đến hà nội của hãng hàng không vietjet air,O O O O O O O B-flight_days I-flight_days O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name,flight
tôi cần một chuyến bay từ cần thơ đến tuy hòa vào một ngày thứ năm,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name,flight
giá vé từ hồ chí minh đến thành phố đà nẵng trên chuyến bay vj 632 là bao nhiêu,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O B-airline_code B-flight_number O O O,airfare
các chuyến bay nào từ đà nẵng đến côn đảo,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
liệt kê các chuyến bay hàng ngày của hãng hàng không vietnam airlines từ huế đến côn đảo với dịch vụ hạng nhất,O O O O O B-flight_days I-flight_days O B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-class_type I-class_type,flight
