text,intent,is_diff,text_filter,is_diff1,new_intent
cửa cuốn thứ 3 thêm 15 phần trăm,smart.home.increase.percentage,0,15 phần_trăm,True,smart.home.decrease.percentage
giúp mình tăng huỳnh quang 1 lên 17 phần trăm nhé,smart.home.increase.percentage,0,giúp mình tăng 17 phần_trăm nhé,0,smart.home.increase.percentage
mình cần tăng thiết bị nút ấn thứ 3 lên 15 phần trăm với,smart.home.increase.percentage,0,mình cần tăng thiết_bị nút 15 phần_trăm với,True,smart.home.device.onoff
trợ lý béo tăng đèn rọi thứ 2 lên 30 phần trăm ở khách 5 phòng 3,smart.home.increase.percentage,0,trợ_lý béo tăng đèn_rọi phần_trăm ở khách 5 phòng,0,smart.home.increase.percentage
bật bóng trang trí thứ 1 đi trợ lý,smart.home.increase.percentage,True,bật trợ_lý,0,smart.home.increase.percentage
tăng tivi 3 lên 3 phần trăm,smart.home.increase.percentage,0,tăng lên 3 phần_trăm,True,smart.home.increase.level
giúp mình tăng bóng ngủ phòng khách 3 lên 99 phần trăm,smart.home.increase.percentage,0,giúp mình tăng lên 99 phần_trăm,0,smart.home.increase.percentage
trợ lí ngốc nghếch tôi muốn tăng mức độ bóng treo tường 2,smart.home.increase.percentage,True,trợ_lí ngốc_nghếch tôi muốn tăng mức_độ bóng treo tường,0,smart.home.increase.percentage
tăng lên độ sáng quạt trần 1 phòng ông chủ 5 lên 81 phần trăm,smart.home.increase.percentage,0,tăng lên độ sáng 81 phần_trăm,0,smart.home.increase.percentage
mình muốn tăng quạt treo tường thứ 2 lên 5 phần trăm,smart.home.increase.percentage,0,mình muốn tăng lên 5 phần_trăm,0,smart.home.increase.percentage
tăng hết đèn sắc màu lên 60 phần trăm,smart.home.increase.percentage,0,tăng hết lên 60 phần_trăm,True,smart.home.increase.level
bạn giúp mình tăng mành đôi thứ 4 lên 30 phần trăm với,smart.home.increase.percentage,0,bạn giúp mình tăng lên 30 phần_trăm với,0,smart.home.increase.percentage
bóng đứng thứ 3 phòng ăn trưa 3 tăng đến lên 68 phần trăm,smart.home.increase.percentage,0,tăng đến lên 68 phần_trăm,0,smart.home.increase.percentage
vô tuyến 1 thêm 6 phần trăm,smart.home.increase.percentage,0,6 phần_trăm,0,smart.home.increase.percentage
tăng đến đèn 3 phòng hội nghị thêm 27 phần trăm,smart.home.increase.percentage,0,tăng đến 27 phần_trăm,0,smart.home.increase.percentage
tăng ánh sáng bóng học thứ 4 lên mức 53 phần trăm,smart.home.increase.percentage,0,tăng ánh_sáng bóng mức 53 phần_trăm,0,smart.home.increase.percentage
mình muốn tăng ti vi thứ 3 lên 26 phần trăm,smart.home.increase.percentage,0,mình muốn tăng lên 26 phần_trăm,0,smart.home.increase.percentage
đặt cho mình ốp tường 1 trong phòng đợi 3 bạn ơi,smart.home.set.level,0,đặt cho mình trong ơi,0,smart.home.set.level
tôi muốn chuyển loa đài thứ 3 ở phòng ngủ con trai 3,smart.home.set.level,0,tôi muốn chuyển ở,0,smart.home.set.level
trợ lý à ở phòng nam 5 có cái đèn trụ cổng 1 ý thay đổi hộ lên nhé,smart.home.set.level,0,trợ_lý à ở phòng cái đèn thay_đổi hộ lên nhé,0,smart.home.set.level
em cài đặt đèn giúp anh được không nhỉ,smart.home.set.level,0,em cài_đặt đèn giúp anh được không nhỉ,0,smart.home.set.level
âm thanh đa vùng thứ 1 thay đổi ở mức 2,smart.home.set.level,0,mức 2,0,smart.home.set.level
bạn kiểm tra cho tôi đèn thờ 2,smart.home.set.level,True,bạn kiểm_tra cho tôi đèn,True,smart.home.check.status
mình muốn cài đặt kiểng 1 ở sân,smart.home.set.level,0,mình muốn cài_đặt kiểng sân,0,smart.home.set.level
nice giúp mình đổi thiết bị là bóng ngủ ở quầy lễ tân 4 nhá,smart.home.set.level,0,nice giúp mình đổi thiết_bị là bóng quầy,0,smart.home.set.level
chào bạn bạn giúp mình chuyển thiết bị trong phòng giặt được không,smart.home.set.level,0,chào bạn bạn giúp mình chuyển thiết_bị trong phòng không,0,smart.home.set.level
tôi cần đổi đèn tuýp số 3,smart.home.set.level,0,tôi cần đổi số,True,smart.home.set.color
bật bóng làm việc thứ 4 ở mức 1 được không,smart.home.set.level,0,bật mức 1 không,True,smart.home.device.onoff
đặt đèn tranh 4 mức 1 ở phòng ngủ 4,smart.home.set.level,0,đặt mức ở,0,smart.home.set.level
đặt cho mình điều hòa thứ 3 ở cổng chính 5 5 mức độ 4 với,smart.home.set.level,0,đặt cho mình chính với,0,smart.home.set.level
đặt huỳnh quang 1 cầu thang cấp 5,smart.home.set.level,0,đặt,0,smart.home.set.level
bật hộ mành đôi thứ 4 mức 2,smart.home.set.level,0,bật hộ mức,True,smart.home.device.onoff
chỉnh giúp anh cái nút ấn ở mức 4 với,smart.home.set.level,0,chỉnh giúp anh cái ở mức với,0,smart.home.set.level
bật thiết bị van tưới trong phòng giặt 3 ở mức độ 2,smart.home.set.level,0,bật thiết_bị van phòng mức_độ 2,True,smart.home.check.status
trợ lý ảo đổi đèn tranh lên mức 2 tại phòng thí nghiệm,smart.home.set.level,0,trợ_lý ảo đổi đèn mức 2 phòng_thí_nghiệm,0,smart.home.set.level
thay đổi bóng tuýp thứ 4 mức 3 ở bếp 5,smart.home.set.level,0,thay_đổi bóng 3 bếp,True,smart.home.check.status
nice giúp mình đặt thiết bị là đèn ốp tường thứ 4 ở nhà để xe 3 nhá,smart.home.set.level,0,nice giúp mình đặt thiết_bị là đèn nhà,0,smart.home.set.level
cảnh cài đặt ở mức 5,smart.home.set.level,0,cài_đặt ở mức 5,True,smart.home.set.percentage
chuyển cho mình đèn hắt ở văn phòng 3 mức độ 4 với,smart.home.set.level,0,chuyển cho mình ở 4 với,0,smart.home.set.level
em điều chỉnh đèn giúp anh được không nhỉ,smart.home.set.level,0,em điều_chỉnh đèn giúp anh được không nhỉ,0,smart.home.set.level
cài đặt bóng làm việc 2 3 phòng khách 1 cấp 1,smart.home.set.level,0,cài đặt 1,True,smart.home.set.color
bật bóng downlight 2 lên bạn ơi,smart.home.set.level,True,bật lên bạn ơi,0,smart.home.set.level
chuyển giúp anh cái bóng trang trí thứ 1 ở mức 4 với,smart.home.set.level,0,chuyển giúp anh cái mức 4,0,smart.home.set.level
đèn downlight hành lang 3 ở mức 3,smart.home.set.level,0,mức 3,True,smart.home.decrease.level
trợ lý béo đặt cho tao đèn thờ ở phòng lễ tân 5 ở mức 3,smart.home.set.level,0,trợ_lý béo đặt cho tao đèn phòng 3,0,smart.home.set.level
trợ lý à ở hội trường 5 có cái đèn sắc màu ý bật hộ lên nhé,smart.home.set.level,0,trợ_lý à ở hội_trường đèn sắc hộ lên nhé,0,smart.home.set.level
chuyển đèn sưởi thứ 1 mức 1,smart.home.set.level,0,chuyển mức,0,smart.home.set.level
bật hộ bóng hắt 2 mức 5,smart.home.set.level,0,bật hộ mức,True,smart.home.device.onoff
trợ lý béo đổi cho tao đèn cổng thứ 4 ở garage ở mức 4,smart.home.set.level,0,trợ_lý béo đổi cho tao đèn garage mức 4,0,smart.home.set.level
thay bóng trụ cổng mức 4,smart.home.set.level,0,thay mức,0,smart.home.set.level
trợ lý kiểm tra cho mình bóng led 1 trong đầu hè 1 chuyển không nhé nếu có bật cho mình cấp độ 4 nhé,smart.home.set.level,0,trợ_lý kiểm_tra cho mình bóng led 1 nếu có bật cho mình cấp_độ 4 nhé,0,smart.home.set.level
chào bạn bạn giúp mình chuyển thiết bị trong phòng giám đốc được không,smart.home.set.level,0,chào bạn bạn giúp mình chuyển thiết_bị trong phòng,0,smart.home.set.level
trợ lý béo thay cho tao đèn màu ở phòng sách 4 ở mức 2,smart.home.set.level,0,trợ_lý béo thay cho tao đèn phòng mức 2,0,smart.home.set.level
hãy thay đổi nút nhấn 3 ở mức 5,smart.home.set.level,0,hãy thay_đổi nút mức 5,True,smart.home.check.status
thay đổi bóng huỳnh quang phòng dành cho nữ cấp 1,smart.home.set.level,0,thay_đổi bóng_huỳnh_quang,True,smart.home.check.status
mình muốn điều chỉnh bóng làm việc 4 ở mức 2,smart.home.set.level,0,mình muốn điều_chỉnh bóng 2,True,smart.home.set.color
mành đôi thứ 1 phòng con nhỏ 5 ở mức 5,smart.home.set.level,0,ở mức,0,smart.home.set.level
chỉnh ốp tường 1 ở mức 1 được không,smart.home.set.level,0,chỉnh ở mức được không,True,smart.home.set.color
điều chỉnh hộ tớ cái đèn hắt 4 ở phòng dành cho nam 1 ở mức 1 nào cậu,smart.home.set.level,0,điều_chỉnh hộ tớ cái đèn phòng mức 1 nào cậu,0,smart.home.set.level
nice giúp mình đặt thiết bị là bóng làm việc thứ 3 ở cổng chính 5 nhá,smart.home.set.level,0,nice giúp mình đặt thiết_bị là bóng chính,0,smart.home.set.level
trợ lý à ở sân vườn 4 có cái đèn bếp ý bật hộ lên nhé,smart.home.set.level,True,trợ_lý à ở sân cái đèn bật hộ lên nhé,0,smart.home.set.level
nice giúp mình đặt thiết bị là nút ấn ở phòng ngủ ông bà nhá,smart.home.set.level,0,nice giúp mình đặt thiết_bị là nút phòng_ngủ,0,smart.home.set.level
thay đổi bóng downlight thứ 4 phòng em nhỏ 1 cấp 2,smart.home.set.level,0,thay_đổi bóng 2,True,smart.home.increase.percentage
chuyển hắt tường 4 phòng ngủ 1 mức 4,smart.home.set.level,0,chuyển mức,0,smart.home.set.level
tôi cần chuyển màn cửa đơn thứ 1 số 3,smart.home.set.level,0,tôi cần chuyển 3,True,smart.home.decrease.percentage
đèn học thứ 2 văn phòng ở mức 2,smart.home.set.level,0,mức 2,0,smart.home.set.level
thay đổi đèn sân thứ 4 hè hộ tôi nhé,smart.home.set.level,0,thay_đổi đèn tôi nhé,True,smart.home.set.color
đèn sân chỉnh ở mức 1,smart.home.set.level,0,chỉnh ở mức,0,smart.home.set.level
điều chỉnh màn cửa đơn hội trường 4 hộ tôi nhé,smart.home.set.level,0,điều_chỉnh màn_cửa,True,smart.home.set.color
đèn thờ thứ 2 phòng chính 4 mức 5,smart.home.set.level,0,mức,0,smart.home.set.level
đổi đèn cổng garage 3 lên mức 3,smart.home.set.level,0,đổi lên mức,0,smart.home.set.level
mình muốn chuyển công tắc 1 ở phòng làm việc 5,smart.home.set.level,0,mình muốn chuyển phòng,0,smart.home.set.level
thay bóng vách 2 lên bạn ơi,smart.home.set.level,0,thay lên bạn ơi,0,smart.home.set.level
quạt trần 4 xố 2,smart.home.set.level,0,2,0,smart.home.set.level
bật đèn sân 2 phòng ngủ ông bà 1 số 1,smart.home.set.level,True,bật,True,smart.home.device.onoff
em thay đèn giúp anh được không nhỉ,smart.home.set.level,0,em thay đèn giúp anh được không nhỉ,0,smart.home.set.level
điều chỉnh đèn led 3 mức 4 ở phòng ngủ con trai 3,smart.home.set.level,0,điều_chỉnh đèn 4 phòng_ngủ,0,smart.home.set.level
thay đổi thiết bị đèn vách thứ 1 trong phòng tắm xông hơi 2 ở mức độ 5,smart.home.set.level,0,thay_đổi thiết_bị đèn_vách thứ xông,True,smart.home.set.color
trợ lý kiểm tra cho mình đèn ngủ trong phòng họp cài đặt không nhé nếu có bật cho mình cấp độ 1 nhé,smart.home.set.level,0,trợ_lý kiểm_tra cho mình đèn_ngủ trong cài_đặt nếu có bật cho mình cấp_độ 1 nhé,0,smart.home.set.level
đèn huỳnh quang xố 2,smart.home.set.level,0,2,0,smart.home.set.level
chuyển đèn tuýp 3 phòng lễ tân 5 cấp 1,smart.home.set.level,0,chuyển 1,0,smart.home.set.level
trợ lý kiểm tra cho mình nút nhấn 4 trong vườn sau 5 đổi không nhé nếu có bật cho mình cấp độ 5 nhé,smart.home.set.level,0,trợ_lý kiểm_tra cho mình nút nhấn sau nếu có bật cho mình cấp_độ 5 nhé,0,smart.home.set.level
chào bạn bạn giúp mình chuyển thiết bị trong phòng khách 3 được không,smart.home.set.level,0,chào bạn bạn giúp mình chuyển thiết_bị trong phòng không,0,smart.home.set.level
thay đổi hộ tớ cái đèn ốp trần 1 1 ở phòng là 1 ở mức 1 nào cậu,smart.home.set.level,0,thay_đổi hộ tớ cái đèn phòng mức 1 nào cậu,0,smart.home.set.level
đèn sân garage mức 5,smart.home.set.level,0,mức,0,smart.home.set.level
rèm thứ 2 phòng ngủ ông bà mức 3,smart.home.set.level,0,,True,greeting
đèn thứ 4 chuyển ở mức 3,smart.home.set.level,0,chuyển ở mức,0,smart.home.set.level
trợ lý ảo thay đổi kiểng 2 lên mức 3 tại ban công,smart.home.set.level,0,trợ_lý ảo thay_đổi kiểng 2 3 tại,0,smart.home.set.level
đặt giúp anh cái bóng sợi đốt thứ 4 ở mức 1 với,smart.home.set.level,0,đặt giúp anh cái ở mức với,0,smart.home.set.level
thay đổi mành cuốn 3 phòng nghiên cứu 1 xố 5,smart.home.set.level,0,thay_đổi mành,True,smart.home.check.status
điều chỉnh hộ tớ cái bóng học 5 ở phòng đợi ở mức 1 nào cậu,smart.home.set.level,0,điều_chỉnh hộ tớ cái bóng phòng_đợi 1 nào cậu,0,smart.home.set.level
đặt cho mình quạt thông gió trong hè bạn ơi,smart.home.set.level,0,đặt cho mình trong bạn ơi,0,smart.home.set.level
đổi bóng vách 5 phòng con 5 cấp 1,smart.home.set.level,0,đổi cấp 1,True,smart.home.decrease.level
thay đèn ngủ thứ 2 phòng nữ lên mức 2,smart.home.set.level,0,thay mức 2,0,smart.home.set.level
chỉnh bóng ngủ thứ 4 phòng trẻ con 5 hộ tôi nhé,smart.home.set.level,0,chỉnh tôi nhé,True,smart.home.increase.level
bật điện lên bạn ơi,smart.home.set.level,True,bật lên bạn ơi,0,smart.home.set.level
thay đổi cho mình bóng ốp trần 1 ở sảnh 3 5 mức độ 4 với,smart.home.set.level,0,thay_đổi cho mình bóng sảnh 4 với,0,smart.home.set.level
thay thiết bị công tắc trong phòng ngủ con trai ở mức độ 3,smart.home.set.level,0,thay thiết_bị công_tắc con_trai,True,smart.home.set.color
chỉnh quạt phòng con nhỏ 3 lên mức 4,smart.home.set.level,0,chỉnh lên mức,0,smart.home.set.level
chuyển đèn ốp tường 4 sân sau 5 cấp 5,smart.home.set.level,0,chuyển cấp,True,smart.home.decrease.level
trợ lý kiểm tra cho mình bóng sợi đốt 3 trong phòng đợi 5 chuyển không nhé nếu có bật cho mình cấp độ 5 nhé,smart.home.set.level,0,trợ_lý kiểm_tra cho mình bóng sợi 5 nếu có bật cho mình cấp_độ 5 nhé,0,smart.home.set.level
mình muốn điều chỉnh rgb ở mức 5,smart.home.set.level,0,mình muốn điều_chỉnh rgb mức 5,0,smart.home.set.level
em thay đổi đèn giúp anh được không nhỉ,smart.home.set.level,0,em thay_đổi đèn giúp anh được không nhỉ,0,smart.home.set.level
em chuyển đèn giúp anh được không nhỉ,smart.home.set.level,0,em chuyển đèn giúp anh được không nhỉ,0,smart.home.set.level
