,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
244,thay đổi thiết bị đèn vách thứ 1 trong phòng tắm xông hơi 2 ở mức độ 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
247,chuyển đèn tuýp 3 phòng lễ tân 5 cấp 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
250,thay đổi hộ tớ cái đèn ốp trần 1 1 ở phòng là 1 ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
256,thay đổi mành cuốn 3 phòng nghiên cứu 1 xố 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
257,điều chỉnh hộ tớ cái bóng học 5 ở phòng đợi ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
262,bật điện lên bạn ơi,smart.home.set.level,True,smart.home.increase.level,True,smart.home.device.onoff
264,thay thiết bị công tắc trong phòng ngủ con trai ở mức độ 3,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
271,thay bóng rọi 4 phòng chánh 3 số 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
272,trợ lý à ở phòng họp gia đình có cái bóng trụ cổng ý cài đặt hộ lên nhé,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
275,tôi muốn chuyển bóng treo tường ở vườn sau 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
285,tôi muốn đặt đèn rủ 1 ở phòng sinh hoạt chung,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
296,thay đổi thiết bị đèn màu sắc 4 trong phòng họp ở mức độ 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
297,tôi muốn thay đổi đèn huỳnh quang thứ 2 ở phòng sếp,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
299,bật rèm đơn phòng con nhỏ 3 mức 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
302,trợ lý béo thay đổi cho tao đèn tròn thứ 1 ở phòng em nhỏ 4 ở mức 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
305,thay thiết bị công tắc 2 trong cổng chính 5 ở mức độ 5,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
306,bạn kiểm tra cho tôi đèn lồng thứ 2,smart.home.set.level,True,smart.home.check.status,True,smart.home.check.status
311,thay đổi bóng huỳnh quang 1 phòng bếp 5 số 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
312,chuyển đèn màu sắc 3 phòng giặt xố 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
315,đổi mành cuốn 4 2 phòng hội nghị cấp 1,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
318,mình muốn bật nút ấn,smart.home.set.level,True,smart.home.device.onoff,True,smart.home.device.onoff
325,bật giúp mình đèn ngủ thứ 3 ở phòng vệ sinh 1 nhá,smart.home.set.level,True,smart.home.set.percentage,True,smart.home.device.onoff
329,trợ lý béo cài đặt cho tao màn cuốn 2 ở phòng ông bà 3 ở mức 2,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
332,mình muốn đặt mành đôi thứ 4 ở phòng họp gia đình,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
334,mình muốn bật bóng rủ 3,smart.home.set.level,True,smart.home.device.onoff,True,smart.home.device.onoff
335,mình muốn chỉnh bóng huỳnh quang ở phòng chánh,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
338,bạn kiểm tra cho tôi đèn đứng thứ 1,smart.home.set.level,True,smart.home.check.status,True,smart.home.check.status
343,chuyển đèn trang trí thứ 1 ở phòng sếp 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
346,bạn kiểm tra cho tôi bóng rọi 3,smart.home.set.level,True,smart.home.check.status,True,smart.home.check.status
349,mình muốn bật đèn âm trần 4,smart.home.set.level,True,smart.home.device.onoff,True,smart.home.device.onoff
355,đặt hộ tớ cái cột đèn 1 4 ở phòng ngủ con trai 3 ở mức 1 nào cậu,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
356,bóng hắt tường phòng trẻ em ở mức 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
358,chỉnh cửa cuốn ở phòng là,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
359,đèn cảnh phòng tắm ở mức 4,smart.home.set.level,0,smart.home.set.level,0,smart.home.set.level
373,hạ xuống độ sáng bóng sợi đốt 4 xuống 9 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
374,trong phòng ông bà 2 hãy giảm đèn bàn 4 xuống 5 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
375,tôi cần hạ ốp trần 2 lầu trệt 9 đi 19 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
376,cho cái đèn học thứ 4 xuống 8 phần trăm hộ tôi với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
377,giảm bóng thờ thứ 4 về 11 phần trăm ở phòng sinh hoạt chung,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
380,tôi đang cần giảm mức độ đèn bóng trần phòng,smart.home.decrease.percentage,True,smart.home.decrease.level,True,smart.home.decrease.level
381,nút nhấn 2 sân sau nên được giảm đi xuống mức 38 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
382,bạn giúp mình giảm kịch bản đi 21 phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
383,hãy giảm tivi 3 trong phòng sếp xuống 16 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
385,tôi cần giảm đi đèn học tầng trệt 10 đi 27 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
386,giảm đèn vách thứ 4 về 30 phần trăm ở trong vườn,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
387,giảm cho mình loa thứ 3 ở phòng nghỉ ngơi 4 xuống 29 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
388,cho mình giảm bóng treo tường thứ 2 ở công ty mức 22 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
391,device đèn sân room tủ giữ đồ phần trăm 9 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
394,giảm hộ mình nút ấn 4 xuống 3 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
395,hạ xuống độ sáng bóng huỳnh quang 1 xuống 22 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
396,giảm hộ mình đèn vách xuống 5 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
398,bạn giúp mình giảm led 3 đi 23 phần trăm được không mình cảm ơn,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
399,giảm giúp mình màn cửa đơn thứ 3 tại phòng chính 4 xuống 19 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
400,giảm hộ anh bóng treo tường ở phòng họp gia đình 5 21 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
401,giảm giúp mình bóng thả 3 tại phòng chờ xuống 14 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
402,mình cần sự trợ giúp trong việc giảm đèn trang trí 2,smart.home.decrease.percentage,True,smart.home.decrease.level,True,smart.home.decrease.level
403,giảm hộ mình van nước thứ 1 xuống 27 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
405,giảm mành thứ 2 đầu hè xuống 21 phần trăm hộ tôi với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
406,giảm động cơ 4 về 27 phần trăm ở phòng nam,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
407,hãy giảm huỳnh quang thứ 3 trong tiền sảnh 5 xuống 29 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
409,device rèm ngang thứ 2 room cầu thang phần trăm 22 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
410,đèn tường thứ 2 cơ quan nên được hạ xuống mức 11 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
411,giảm hắt tường thứ 3 về 26 phần trăm ở trong phòng sếp,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
412,giảm hộ anh đèn sưởi 1 ở phòng thực hành 2 2 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
413,device bóng treo tường thứ 2 room phòng giặt ủi phần trăm 21 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
415,giảm bóng huỳnh quang 3 ở phòng ngủ các con xuống 5 phần trăm cho mình với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
416,tôi cần giảm đi mành cuốn 3 tầng thượng 3 đi 24 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
417,thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 9 phần trăm nhé à cái loa nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
420,giảm đi độ sáng phòng giặt ủi 1 đi 11 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
421,có thể hạ thấp đèn rọi thứ 2 đỡ đi 3 phần trăm không,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
422,device đèn nhiều màu room phòng chung 2 phần trăm 3 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
423,giảm độ sáng công ty đi 16 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
424,cho mình giảm bóng học thứ 1 ở ga ra 5 mức 10 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
426,giảm bớt đèn lồng thứ 4 vườn 5 xuống 11 phần trăm nữa,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
427,đèn vách 1 phòng bếp 4 hạ thấp 15 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
428,giảm cho mình ti vi thứ 3 ở đại sảnh xuống 20 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
429,giúp mình giảm đèn vườn xuống 27 phần trăm với ạ,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
430,giảm loa còi thứ 4 về 15 phần trăm ở phòng lễ tân,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
431,giảm giúp mình bóng ốp trần 1 nhé,smart.home.decrease.percentage,True,smart.home.decrease.level,True,smart.home.decrease.level
432,giảm giúp mình cảnh tại nhà tắm 4 xuống 13 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
433,cho cái bóng hắt tường thứ 3 xuống 7 phần trăm hộ tôi với,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
436,giảm giúp mình điện thứ 3 nhé,smart.home.decrease.percentage,True,smart.home.decrease.level,True,smart.home.decrease.level
437,giúp tôi hạ thấp bóng đứng phòng lễ tân xuống 22 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
438,giảm hộ mình đèn đứng 4 xuống 3 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
439,đèn đứng thứ 4 cổng chính hạ thấp 23 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
440,thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 8 phần trăm nhé à cái rèm đơn nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
441,bóng trụ cổng 3 phòng trẻ em nên được hạ xuống xuống mức 9 phần trăm,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
443,hello giảm giúp mình bóng thứ 3 ở phòng sếp xuống 14 phần trăm nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
445,thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 5 phần trăm nhé à cái mành đôi 2 nhé,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
447,có thể giảm bớt công tắc 1 đỡ đi 24 phần trăm không,smart.home.decrease.percentage,0,smart.home.decrease.percentage,0,smart.home.decrease.percentage
